ordinal	view	build	shoulderHip	waist	evidence
1010	full	1.5	?	?	dotted pencil dress; shoulder/hip and waist contours not established in overview.
1011	full	1.5	?	?	cream asymmetric dress; shoulder/hip and waist contours not established in overview.
1012	full	1.5	?	?	white tee fitted trousers; shoulder/hip and waist contours not established in overview.
1013	full	1.5	?	?	white slit mini; shoulder/hip and waist contours not established in overview.
1014	full	1.5	?	?	white strapless gown; shoulder/hip and waist contours not established in overview.
1015	full	1.5	?	?	white tailored jacket trousers; shoulder/hip and waist contours not established in overview.
1016	full	?	?	?	white blue tunic grey capris; shoulder/hip and waist contours not established in overview.
1017	full	1.5	?	?	black bustier ruffle mini; shoulder/hip and waist contours not established in overview.
1018	full	2	0	1	Enlarged: fitted strapless top and jeans show similar shoulder and hip widths and moderate indentation.
1019	full	1.5	?	?	graphic sweater grey mini; shoulder/hip and waist contours not established in overview.
1020	partial	1.5	?	?	pink tank gold mini; shoulder/hip and waist contours not established in overview.
1021	full	1.5	?	?	green ruffle black mini; shoulder/hip and waist contours not established in overview.
1022	full	1.5	?	?	black lace top patterned trousers; shoulder/hip and waist contours not established in overview.
1023	partial	1.5	?	?	white tee harness cream shorts; shoulder/hip and waist contours not established in overview.
1024	full	1.5	?	?	black white graphic mini; shoulder/hip and waist contours not established in overview.
1025	full	?	?	?	patterned tunic leggings; shoulder/hip and waist contours not established in overview.
1026	full	2	?	?	Enlarged: peplum and turned torso prevent reliable shoulder and waist comparisons.
1027	full	2.5	?	?	Enlarged: angled torso and loose dark maxi obscure hip and waist boundaries.
1028	full	2	?	?	Enlarged: loose tee and wide trousers obscure waist and hip contours.
1029	full	?	?	?	oversized grey top white shorts; shoulder/hip and waist contours not established in overview.
1030	full	1.5	?	?	leopard knee dress; shoulder/hip and waist contours not established in overview.
1031	partial	1.5	?	?	pink tied shirt denim mini; shoulder/hip and waist contours not established in overview.
1032	full	1.5	?	?	white fringed shift; shoulder/hip and waist contours not established in overview.
1033	full	1.5	?	?	cream ruffle neck mini; shoulder/hip and waist contours not established in overview.
1034	partial	1.5	?	?	tan jacket draped blouse; shoulder/hip and waist contours not established in overview.
1035	full	1.5	?	?	black ruffled mini; shoulder/hip and waist contours not established in overview.
1036	full	1.5	?	?	black full skirt dress; shoulder/hip and waist contours not established in overview.
1037	full	1.5	?	?	pink full midi; shoulder/hip and waist contours not established in overview.
1038	full	1.5	?	?	black pencil dress; shoulder/hip and waist contours not established in overview.
1039	full	1.5	?	?	white graphic tank denim shorts; shoulder/hip and waist contours not established in overview.
1040	full	1.5	?	?	multicolor wrap midi; shoulder/hip and waist contours not established in overview.
1041	full	1.5	?	?	black tank capris; shoulder/hip and waist contours not established in overview.
1042	reject	?	?	?	repeated grey top mini at 1044; shoulder/hip and waist contours not established in overview.
1043	reject	?	?	?	repeated coral mini at 1045; shoulder/hip and waist contours not established in overview.
1044	full	2	?	?	pale top taupe mini; shoulder/hip and waist contours not established in overview.
1045	full	1.5	?	?	coral fitted mini; shoulder/hip and waist contours not established in overview.
1046	full	1.5	?	?	burgundy pencil dress profile; shoulder/hip and waist contours not established in overview.
1047	partial	1.5	?	?	beige halter gown; shoulder/hip and waist contours not established in overview.
1048	partial	1.5	?	?	olive strapless pencil dress; shoulder/hip and waist contours not established in overview.
1049	full	1.5	?	?	printed blouse colorful mini; shoulder/hip and waist contours not established in overview.
1050	full	1.5	?	?	grey coral shift; shoulder/hip and waist contours not established in overview.
1051	full	2	?	?	cream lace shift; shoulder/hip and waist contours not established in overview.
1052	full	1.5	?	?	orange purple patterned midi; shoulder/hip and waist contours not established in overview.
1053	full	?	?	?	patterned long coat; shoulder/hip and waist contours not established in overview.
1054	reject	?	?	?	close repeat checked coat at 1055; shoulder/hip and waist contours not established in overview.
1055	full	?	?	?	checked coat black trousers; shoulder/hip and waist contours not established in overview.
1056	full	1.5	?	?	grey jacket black full mini; shoulder/hip and waist contours not established in overview.
1057	full	1.5	?	?	cream pencil dress; shoulder/hip and waist contours not established in overview.
1058	reject	?	?	?	repeated patterned suit at 1059; shoulder/hip and waist contours not established in overview.
1059	full	1.5	?	?	black patterned pantsuit; shoulder/hip and waist contours not established in overview.
1060	full	1.5	?	?	black strapless mini; shoulder/hip and waist contours not established in overview.
1061	partial	1.5	?	?	white orange floral dress; shoulder/hip and waist contours not established in overview.
1062	partial	1.5	?	?	blue draped dress; shoulder/hip and waist contours not established in overview.
1063	back	?	?	?	rear orange slit skirt; shoulder/hip and waist contours not established in overview.
1064	full	1.5	?	?	white knit orange slit maxi; shoulder/hip and waist contours not established in overview.
1065	partial	1.5	?	?	pink satin mini; shoulder/hip and waist contours not established in overview.
1066	full	1.5	?	?	coral fitted midi; shoulder/hip and waist contours not established in overview.
1067	full	1.5	?	?	beige patterned maxi; shoulder/hip and waist contours not established in overview.
1068	full	1.5	?	?	floral crop white wide trousers; shoulder/hip and waist contours not established in overview.
1069	full	1.5	?	?	white slit gown; shoulder/hip and waist contours not established in overview.
1070	full	1.5	?	?	purple mermaid gown; shoulder/hip and waist contours not established in overview.
1071	partial	1.5	?	?	pink halter maxi; shoulder/hip and waist contours not established in overview.
1072	partial	1.5	?	?	olive satin set white bow; shoulder/hip and waist contours not established in overview.
1073	partial	1.5	?	?	white tee colorblock skirt; shoulder/hip and waist contours not established in overview.
1074	seated	1.5	?	?	teal mini; shoulder/hip and waist contours not established in overview.
1075	full	1.5	?	?	white pantsuit; shoulder/hip and waist contours not established in overview.
1076	full	?	?	?	layered jacket green full skirt; shoulder/hip and waist contours not established in overview.
1077	full	1.5	?	?	white offshoulder top striped trousers; shoulder/hip and waist contours not established in overview.
1078	full	1.5	?	?	dark waistcoat white shirt trousers; shoulder/hip and waist contours not established in overview.
1079	partial	1.5	?	?	white floral neckline gown; shoulder/hip and waist contours not established in overview.
1080	full	2	?	?	white bridal gown; shoulder/hip and waist contours not established in overview.
1081	full	1.5	?	?	green floral maxi; shoulder/hip and waist contours not established in overview.
1082	full	1.5	?	?	tan jacket grey mini; shoulder/hip and waist contours not established in overview.
1083	partial	1.5	?	?	white brown bubble mini; shoulder/hip and waist contours not established in overview.
1084	partial	2	?	?	white strapless gown; shoulder/hip and waist contours not established in overview.
1085	full	1.5	?	?	lavender crop white shorts; shoulder/hip and waist contours not established in overview.
1086	full	1.5	?	?	gold mini; shoulder/hip and waist contours not established in overview.
1087	full	1.5	?	?	white bodice blue highlow gown; shoulder/hip and waist contours not established in overview.
1088	partial	2	?	?	red strapless dress; shoulder/hip and waist contours not established in overview.
1089	full	2	?	?	coral ruffled mini; shoulder/hip and waist contours not established in overview.
1090	full	2	?	?	navy maxi; shoulder/hip and waist contours not established in overview.
1091	partial	2	?	?	turquoise halter dress; shoulder/hip and waist contours not established in overview.
1092	full	1.5	?	?	floral jacket patterned mini; shoulder/hip and waist contours not established in overview.
1093	back	?	?	?	rear patterned dress; shoulder/hip and waist contours not established in overview.
1094	partial	1.5	?	?	blue puff sleeve romper; shoulder/hip and waist contours not established in overview.
1095	full	1.5	?	?	black sheer lace dress; shoulder/hip and waist contours not established in overview.
1096	full	1.5	?	?	white gown; shoulder/hip and waist contours not established in overview.
1097	full	2	?	?	black jacket burgundy belted midi; shoulder/hip and waist contours not established in overview.
1098	partial	1.5	?	?	orange patterned full gown; shoulder/hip and waist contours not established in overview.
1099	full	1.5	?	?	purple jacket red pencil dress; shoulder/hip and waist contours not established in overview.
1100	full	1.5	?	?	tied white blouse orange maxi; shoulder/hip and waist contours not established in overview.
1101	full	?	?	?	multicolor long dress; shoulder/hip and waist contours not established in overview.
1102	full	1.5	?	?	colorful strapless mini; shoulder/hip and waist contours not established in overview.
1103	full	1.5	?	?	white halter gown; shoulder/hip and waist contours not established in overview.
1104	full	1.5	?	?	white sweetheart gown; shoulder/hip and waist contours not established in overview.
1105	full	1.5	?	?	pale grey layered gown; shoulder/hip and waist contours not established in overview.
1106	full	1.5	?	?	white fitted gown; shoulder/hip and waist contours not established in overview.
1107	full	1.5	?	?	cream lace gown; shoulder/hip and waist contours not established in overview.
1108	full	1.5	?	?	silver ruffled gown profile; shoulder/hip and waist contours not established in overview.
1109	full	1.5	?	?	white top blue full mini; shoulder/hip and waist contours not established in overview.
1110	full	1.5	?	?	graphic tee leather trousers; shoulder/hip and waist contours not established in overview.
1111	full	1.5	?	?	cream pocket shift; shoulder/hip and waist contours not established in overview.
1112	full	1.5	?	?	burgundy top white mini; shoulder/hip and waist contours not established in overview.
1113	full	1.5	?	?	patterned loose midi; shoulder/hip and waist contours not established in overview.
1114	full	1.5	?	?	white sheer blouse silver trousers; shoulder/hip and waist contours not established in overview.
1115	full	1.5	?	?	grey lace top white trousers; shoulder/hip and waist contours not established in overview.
1116	full	1.5	?	?	black knit houndstooth skirt; shoulder/hip and waist contours not established in overview.
1117	full	1.5	?	?	blue textured jacket black trousers; shoulder/hip and waist contours not established in overview.
1118	full	?	?	?	grey belted coat dress; shoulder/hip and waist contours not established in overview.
1119	full	1.5	?	?	black satin gown; shoulder/hip and waist contours not established in overview.
1120	full	1.5	?	?	purple strapless dress tights; shoulder/hip and waist contours not established in overview.
1121	reject	?	?	?	repeated purple yellow mini at 1122; shoulder/hip and waist contours not established in overview.
1122	full	1.5	?	?	purple yellow mini; shoulder/hip and waist contours not established in overview.
1123	full	1.5	?	?	grey tee yellow mini; shoulder/hip and waist contours not established in overview.
1124	full	1.5	?	?	purple orange mini; shoulder/hip and waist contours not established in overview.
1125	reject	?	?	?	repeated purple orange mini; shoulder/hip and waist contours not established in overview.
1126	full	2	?	?	red asymmetric dress; shoulder/hip and waist contours not established in overview.
1127	full	2	0	?	Enlarged: similar shoulder and hip widths; structured strapless bodice prevents waist judgment.
1128	full	1.5	?	?	black full midi; shoulder/hip and waist contours not established in overview.
1129	full	1.5	?	?	mint jacket white romper; shoulder/hip and waist contours not established in overview.
1130	full	1.5	?	?	black peplum pencil dress; shoulder/hip and waist contours not established in overview.
1131	partial	1.5	?	?	leather jacket pale blouse black shorts; shoulder/hip and waist contours not established in overview.
1132	partial	?	?	?	black oversized jacket pleated mini; shoulder/hip and waist contours not established in overview.
1133	full	2	?	?	striped fit flare dress; shoulder/hip and waist contours not established in overview.
1134	partial	1.5	?	?	striped asymmetric mini; shoulder/hip and waist contours not established in overview.
1135	full	1.5	?	?	grey patterned pantsuit; shoulder/hip and waist contours not established in overview.
1136	full	?	?	?	long dark shift; shoulder/hip and waist contours not established in overview.
1137	full	?	?	?	patterned long vest dark trousers; shoulder/hip and waist contours not established in overview.
1138	full	1.5	?	?	beige blouse dark cropped trousers; shoulder/hip and waist contours not established in overview.
1139	full	1.5	?	?	black floral mini; shoulder/hip and waist contours not established in overview.
1140	full	1.5	?	?	burgundy strapless midi; shoulder/hip and waist contours not established in overview.
1141	back	?	?	?	rear burgundy midi; shoulder/hip and waist contours not established in overview.
1142	full	1.5	?	?	black asymmetric top white maxi; shoulder/hip and waist contours not established in overview.
1143	full	1.5	?	?	grey patterned asymmetric mini; shoulder/hip and waist contours not established in overview.
1144	full	1.5	?	?	patterned jacket leather trousers; shoulder/hip and waist contours not established in overview.
1145	full	1.5	?	?	black flared gown; shoulder/hip and waist contours not established in overview.
1146	full	1.5	?	?	black halter gown; shoulder/hip and waist contours not established in overview.
1147	full	1.5	?	?	white lace ruffled gown; shoulder/hip and waist contours not established in overview.
1148	full	1.5	?	?	blue mini black yoke; shoulder/hip and waist contours not established in overview.
1149	full	1.5	?	?	black crop patterned full midi; shoulder/hip and waist contours not established in overview.
1150	full	1.5	?	?	graphic tank jeans heels; shoulder/hip and waist contours not established in overview.
1151	full	1.5	?	?	blue blazer pink trousers; shoulder/hip and waist contours not established in overview.
1152	full	?	?	?	white trench dress; shoulder/hip and waist contours not established in overview.
1153	full	1.5	?	?	black top white bubble mini; shoulder/hip and waist contours not established in overview.
1154	full	1.5	?	?	white blouse black pencil skirt; shoulder/hip and waist contours not established in overview.
1155	full	?	?	?	loose dark midi; shoulder/hip and waist contours not established in overview.
1156	full	?	?	?	oversized patterned tunic; shoulder/hip and waist contours not established in overview.
1157	full	?	?	?	navy asymmetric tunic trousers; shoulder/hip and waist contours not established in overview.
1158	full	1.5	?	?	tan fringed mini; shoulder/hip and waist contours not established in overview.
1159	partial	?	?	?	brown fur belted coat; shoulder/hip and waist contours not established in overview.
1160	partial	?	?	?	striped fur coat; shoulder/hip and waist contours not established in overview.
1161	full	?	?	?	beige cape white highlow dress; shoulder/hip and waist contours not established in overview.
1162	partial	1.5	?	?	striped layer crosswrap top white skirt; shoulder/hip and waist contours not established in overview.
1163	partial	1.5	?	?	metallic bustier cream gown; shoulder/hip and waist contours not established in overview.
1164	full	1.5	?	?	blue embroidered gown; shoulder/hip and waist contours not established in overview.
1165	full	1.5	?	?	purple belted mini; shoulder/hip and waist contours not established in overview.
1166	full	1.5	?	?	black orange striped full mini; shoulder/hip and waist contours not established in overview.
1167	full	1.5	?	?	white ruffled mini; shoulder/hip and waist contours not established in overview.
1168	full	1.5	?	?	multicolor black shift; shoulder/hip and waist contours not established in overview.
1169	full	1.5	?	?	gold black panel gown; shoulder/hip and waist contours not established in overview.
1170	partial	1.5	?	?	black ruffled mini; shoulder/hip and waist contours not established in overview.
1171	full	1.5	?	?	cream mini black long vest; shoulder/hip and waist contours not established in overview.
1172	full	1.5	?	?	dark textured asymmetric mini; shoulder/hip and waist contours not established in overview.
1173	full	1.5	?	?	orange crop long vest grey trousers; shoulder/hip and waist contours not established in overview.
1174	full	?	?	?	black loose top patterned trousers; shoulder/hip and waist contours not established in overview.
1175	full	?	?	?	dark asymmetric dress; shoulder/hip and waist contours not established in overview.
1176	full	1.5	?	?	orange top grey midi; shoulder/hip and waist contours not established in overview.
1177	full	1.5	?	?	graphic tee black capris; shoulder/hip and waist contours not established in overview.
1178	full	1.5	?	?	brown jacket white mini; shoulder/hip and waist contours not established in overview.
1179	full	1.5	?	?	black coat dotted mini; shoulder/hip and waist contours not established in overview.
1180	full	1.5	?	?	orange striped asymmetric dress; shoulder/hip and waist contours not established in overview.
1181	full	2.5	?	?	Enlarged: loose high-waisted leather culottes obscure hip boundary and waist comparison.
1182	full	1.5	?	?	pale colorblock gown; shoulder/hip and waist contours not established in overview.
1183	full	1.5	?	?	black cami trousers layered necklaces; shoulder/hip and waist contours not established in overview.
1184	full	1.5	0	1	Enlarged: fitted lace jumpsuit shows similar shoulder and hip widths and moderate indentation.
1185	full	1.5	?	?	navy top black wide trousers; shoulder/hip and waist contours not established in overview.
1186	full	1.5	?	?	long black column dress; shoulder/hip and waist contours not established in overview.
1187	full	1.5	?	?	brown lace top satin trousers; shoulder/hip and waist contours not established in overview.
1188	full	1.5	?	?	cream lace maxi; shoulder/hip and waist contours not established in overview.
1189	full	?	?	?	cream coat light trousers profile; shoulder/hip and waist contours not established in overview.
1190	full	1.5	?	?	white patterned tunic trousers; shoulder/hip and waist contours not established in overview.
1191	full	1.5	?	?	white midi black leggings; shoulder/hip and waist contours not established in overview.
1192	full	1.5	?	?	black top shorts purple scarf; shoulder/hip and waist contours not established in overview.
1193	full	?	?	?	structured patterned jacket mini; shoulder/hip and waist contours not established in overview.
1194	full	1.5	?	?	black slit dress profile; shoulder/hip and waist contours not established in overview.
1195	full	1.5	?	?	pale grey loose jumpsuit; shoulder/hip and waist contours not established in overview.
1196	full	?	?	?	black long layer trousers; shoulder/hip and waist contours not established in overview.
1197	full	1.5	?	?	black asymmetric mini; shoulder/hip and waist contours not established in overview.
1198	full	1.5	?	?	red loose midi; shoulder/hip and waist contours not established in overview.
1199	full	1.5	?	?	dark trained gown profile; shoulder/hip and waist contours not established in overview.
1200	full	1.5	?	?	beige knit shorts profile; shoulder/hip and waist contours not established in overview.
1201	partial	1.5	?	?	yellow jacket jeans; shoulder/hip and waist contours not established in overview.
1202	full	1.5	?	?	black mini profile; shoulder/hip and waist contours not established in overview.
1203	partial	1.5	?	?	navy sleeveless dress profile; shoulder/hip and waist contours not established in overview.
1204	full	1.5	?	?	black fitted mini profile; shoulder/hip and waist contours not established in overview.
1205	full	?	?	?	black coat dress profile; shoulder/hip and waist contours not established in overview.
1206	partial	1.5	?	?	orange yellow dress; shoulder/hip and waist contours not established in overview.
1207	full	2	?	?	black tulle mini; shoulder/hip and waist contours not established in overview.
1208	full	1.5	?	?	patterned jacket blue trousers; shoulder/hip and waist contours not established in overview.
1209	full	1.5	?	?	floral long layer pink trousers; shoulder/hip and waist contours not established in overview.
1210	full	1.5	?	?	pink floral mini; shoulder/hip and waist contours not established in overview.
1211	full	1.5	?	?	multicolor asymmetric midi; shoulder/hip and waist contours not established in overview.
1212	partial	1.5	?	?	purple lace mini; shoulder/hip and waist contours not established in overview.
1213	partial	1.5	?	?	black top gold full mini; shoulder/hip and waist contours not established in overview.
1214	full	1.5	?	?	grey top white full midi; shoulder/hip and waist contours not established in overview.
1215	full	1.5	?	?	navy coat short bottoms scarf; shoulder/hip and waist contours not established in overview.
1216	full	1.5	?	?	white tent dress; shoulder/hip and waist contours not established in overview.
1217	full	1.5	?	?	leather jacket white trousers; shoulder/hip and waist contours not established in overview.
1218	partial	1.5	?	?	black textured full mini; shoulder/hip and waist contours not established in overview.
1219	full	1.5	?	?	pale patterned long gown; shoulder/hip and waist contours not established in overview.
1220	full	1.5	?	?	checked crop jacket pencil skirt; shoulder/hip and waist contours not established in overview.
1221	full	2.5	?	?	Enlarged: loose top and skirt conceal torso contours; corrected garment description is separates.
1222	full	2.5	?	?	Enlarged: jacket and angled posture obscure reliable waist and shoulder comparisons.
1223	full	1.5	?	?	pale pink tulle gown; shoulder/hip and waist contours not established in overview.
1224	full	1.5	?	?	pink tiered mini; shoulder/hip and waist contours not established in overview.
1225	full	1.5	?	?	cream mini; shoulder/hip and waist contours not established in overview.
1226	full	1.5	?	?	black metallic top brown slit skirt; shoulder/hip and waist contours not established in overview.
1227	full	1.5	?	?	varsity jacket black mini fishnets; shoulder/hip and waist contours not established in overview.
1228	full	1.5	?	?	patterned jacket black mini; shoulder/hip and waist contours not established in overview.
1229	back	?	?	?	rear blue gown; shoulder/hip and waist contours not established in overview.
1230	full	1.5	?	?	green patterned midi profile; shoulder/hip and waist contours not established in overview.
1231	full	1.5	?	?	brown patterned midi profile; shoulder/hip and waist contours not established in overview.
1232	full	1.5	?	?	white lace midi profile; shoulder/hip and waist contours not established in overview.
1233	full	2	?	?	multicolor panel mermaid gown; shoulder/hip and waist contours not established in overview.
1234	full	1.5	?	?	multicolor highlow dress; shoulder/hip and waist contours not established in overview.
1235	back	?	?	?	rear burgundy gown; shoulder/hip and waist contours not established in overview.
1236	full	1.5	?	?	teal asymmetric top pale trousers; shoulder/hip and waist contours not established in overview.
1237	full	1.5	?	?	grey draped top patterned leggings; shoulder/hip and waist contours not established in overview.
1238	full	1.5	?	?	burgundy draped jumpsuit; shoulder/hip and waist contours not established in overview.
1239	full	1.5	?	?	white graphic top red harem trousers; shoulder/hip and waist contours not established in overview.
1240	full	2	?	?	black belted midi; shoulder/hip and waist contours not established in overview.
1241	full	1.5	?	?	pale grey knit trousers; shoulder/hip and waist contours not established in overview.
1242	full	1.5	?	?	black lace top metallic trousers; shoulder/hip and waist contours not established in overview.
1243	full	1.5	?	?	black patterned top black slit maxi; shoulder/hip and waist contours not established in overview.
1244	full	1.5	?	?	checked belted pencil dress; shoulder/hip and waist contours not established in overview.
1245	full	1.5	?	?	black fitted gown; shoulder/hip and waist contours not established in overview.
1246	full	1.5	?	?	black floral mini; shoulder/hip and waist contours not established in overview.
1247	full	1.5	?	?	black sheer top blue full mini; shoulder/hip and waist contours not established in overview.
1248	full	1.5	?	?	black knee dress; shoulder/hip and waist contours not established in overview.
1249	full	1.5	?	?	grey sculptural peplum mini; shoulder/hip and waist contours not established in overview.
1250	reject	?	?	?	repeated blue top trousers at 1251; shoulder/hip and waist contours not established in overview.
1251	full	1.5	?	?	blue asymmetric top black trousers; shoulder/hip and waist contours not established in overview.
1252	full	2	0	1	Enlarged: black fitted jumpsuit shows similar widths and moderate indentation; corrected garment description.
1253	full	1.5	?	?	black fringed mini; shoulder/hip and waist contours not established in overview.
1254	full	1.5	?	?	black white panel mini; shoulder/hip and waist contours not established in overview.
1255	full	1.5	?	?	black strapless top multicolor trousers; shoulder/hip and waist contours not established in overview.
1256	full	1.5	?	?	blue white floral mini; shoulder/hip and waist contours not established in overview.
1257	full	1.5	?	?	grey red belted mini; shoulder/hip and waist contours not established in overview.
1258	partial	1.5	?	?	black crop black trousers; shoulder/hip and waist contours not established in overview.
1259	full	1.5	?	?	black draped mini; shoulder/hip and waist contours not established in overview.
1260	partial	2	?	?	striped tee jeans; shoulder/hip and waist contours not established in overview.
1261	full	1.5	?	?	gold patterned shirt dress; shoulder/hip and waist contours not established in overview.
1262	full	1.5	?	?	pink lace column gown; shoulder/hip and waist contours not established in overview.
1263	full	1.5	?	?	red black panel midi; shoulder/hip and waist contours not established in overview.
1264	full	1.5	?	?	black lace pencil dress; shoulder/hip and waist contours not established in overview.
1265	full	1.5	?	?	striped blazer mini; shoulder/hip and waist contours not established in overview.
1266	full	1.5	?	?	mustard jacket black mini; shoulder/hip and waist contours not established in overview.
1267	full	1.5	?	?	black sheer maxi; shoulder/hip and waist contours not established in overview.
1268	full	1.5	?	?	teal ruffled top black maxi; shoulder/hip and waist contours not established in overview.
1269	full	1.5	?	?	coral embroidered gown; shoulder/hip and waist contours not established in overview.
1270	full	2	0	1	Enlarged: fitted burgundy dress shows similar shoulder and hip widths and moderate indentation.
1271	full	1.5	?	?	white halter gown; shoulder/hip and waist contours not established in overview.
1272	full	1.5	?	?	white bridal gown; shoulder/hip and waist contours not established in overview.
1273	full	1.5	?	?	pink lace maxi; shoulder/hip and waist contours not established in overview.
1274	full	1.5	?	?	black top white midi profile; shoulder/hip and waist contours not established in overview.
1275	full	1.5	?	?	black textured top cropped trousers; shoulder/hip and waist contours not established in overview.
1276	full	1.5	?	?	black jacket pencil dress; shoulder/hip and waist contours not established in overview.
1277	full	1.5	?	?	patterned one shoulder maxi; shoulder/hip and waist contours not established in overview.
1278	full	1.5	?	?	grey draped midi; shoulder/hip and waist contours not established in overview.
1279	full	1.5	?	?	orange floral maxi profile; shoulder/hip and waist contours not established in overview.
1280	full	1.5	?	?	white draped top pale trousers; shoulder/hip and waist contours not established in overview.
1281	full	1.5	?	?	coral full mini; shoulder/hip and waist contours not established in overview.
1282	full	1.5	?	?	black floral midi; shoulder/hip and waist contours not established in overview.
1283	full	1.5	?	?	black sleeveless fitted dress; shoulder/hip and waist contours not established in overview.
1284	full	1.5	?	?	black crop wide trousers; shoulder/hip and waist contours not established in overview.
1285	full	1.5	?	?	long black column dress; shoulder/hip and waist contours not established in overview.
1286	full	1.5	?	?	white full midi; shoulder/hip and waist contours not established in overview.
1287	full	1.5	?	?	floral full midi; shoulder/hip and waist contours not established in overview.
1288	full	1.5	?	?	blue sequined gown; shoulder/hip and waist contours not established in overview.
1289	full	1.5	?	?	red jacket red pencil skirt; shoulder/hip and waist contours not established in overview.
1290	full	1.5	?	?	blue floral midi; shoulder/hip and waist contours not established in overview.
1291	full	2	?	?	brown fringe jacket black trousers; shoulder/hip and waist contours not established in overview.
1292	full	1.5	?	?	brown jacket black capris; shoulder/hip and waist contours not established in overview.
1293	full	1.5	?	?	lime black patterned mini; shoulder/hip and waist contours not established in overview.
1294	full	2	?	?	white corset black mini; shoulder/hip and waist contours not established in overview.
1295	full	1.5	?	?	patterned brown panel mini; shoulder/hip and waist contours not established in overview.
1296	full	2	?	?	brown belted dress; shoulder/hip and waist contours not established in overview.
1297	full	1.5	?	?	gold patterned maxi profile; shoulder/hip and waist contours not established in overview.
1298	full	1.5	?	?	white draped pantsuit; shoulder/hip and waist contours not established in overview.
1299	partial	1.5	?	?	multicolor belted jumpsuit; shoulder/hip and waist contours not established in overview.
1300	partial	1.5	?	?	black leather wrap mini; shoulder/hip and waist contours not established in overview.
1301	partial	1.5	?	?	pale shirt shorts scarf; shoulder/hip and waist contours not established in overview.
1302	full	1.5	?	?	gold strapless mini; shoulder/hip and waist contours not established in overview.
1303	full	1.5	?	?	gold strapless gown; shoulder/hip and waist contours not established in overview.
1304	full	1.5	?	?	black mini; shoulder/hip and waist contours not established in overview.
1305	full	1.5	?	?	blue white asymmetric dress; shoulder/hip and waist contours not established in overview.
1306	full	2	?	?	navy shift; shoulder/hip and waist contours not established in overview.
1307	full	1.5	?	?	black crop patterned midi; shoulder/hip and waist contours not established in overview.
1308	full	1.5	?	?	coral black panel mini; shoulder/hip and waist contours not established in overview.
1309	full	1.5	?	?	white lace peplum black pencil skirt; shoulder/hip and waist contours not established in overview.
1310	partial	1.5	?	?	patterned blue top purple trousers; shoulder/hip and waist contours not established in overview.
1311	full	1.5	?	?	white full bridal gown; shoulder/hip and waist contours not established in overview.
1312	full	1.5	?	?	cream lace gown; shoulder/hip and waist contours not established in overview.
1313	full	1.5	?	?	white ruched gown; shoulder/hip and waist contours not established in overview.
1314	full	1.5	?	?	orange white panel mini; shoulder/hip and waist contours not established in overview.
1315	full	1.5	?	?	blue halter wide jumpsuit; shoulder/hip and waist contours not established in overview.
1316	full	1.5	?	?	plaid maxi; shoulder/hip and waist contours not established in overview.
1317	reject	?	?	?	repeated black lace gown at 1320; shoulder/hip and waist contours not established in overview.
1318	full	1.5	?	?	white ruffled gown; shoulder/hip and waist contours not established in overview.
1319	full	1.5	?	?	pale lace top white ruffled maxi; shoulder/hip and waist contours not established in overview.
1320	full	1.5	?	?	black lace gown; shoulder/hip and waist contours not established in overview.
1321	full	1.5	?	?	purple floral mini; shoulder/hip and waist contours not established in overview.
1322	partial	2	?	?	black long sleeve mini; shoulder/hip and waist contours not established in overview.
1323	full	1.5	?	?	black patterned romper; shoulder/hip and waist contours not established in overview.
1324	full	1.5	?	?	grey belted jacket black trousers; shoulder/hip and waist contours not established in overview.
1325	reject	?	?	?	distant backlit runway subject; shoulder/hip and waist contours not established in overview.
1326	full	1.5	?	?	grey purple draped midi; shoulder/hip and waist contours not established in overview.
1327	full	1.5	?	?	grey loose midi; shoulder/hip and waist contours not established in overview.
1328	partial	1.5	?	?	pale halter gown; shoulder/hip and waist contours not established in overview.
1329	back	?	?	?	rear bridal gown; shoulder/hip and waist contours not established in overview.
1330	partial	1.5	?	?	pale pink halter mini; shoulder/hip and waist contours not established in overview.
1331	full	1.5	?	?	grey cardigan tunic jeans; shoulder/hip and waist contours not established in overview.
1332	full	?	?	?	navy coat dark trousers; shoulder/hip and waist contours not established in overview.
1333	full	1.5	?	?	black patterned pantsuit; shoulder/hip and waist contours not established in overview.
1334	full	1.5	?	?	pale highlow dress; shoulder/hip and waist contours not established in overview.
1335	full	?	?	?	yellow long tunic white trousers; shoulder/hip and waist contours not established in overview.
1336	full	1.5	?	?	black lace top flared lace trousers; shoulder/hip and waist contours not established in overview.
1337	partial	1.5	?	?	leopard blouse pink shorts; shoulder/hip and waist contours not established in overview.
1338	full	1.5	?	?	white full bridal gown; shoulder/hip and waist contours not established in overview.
1339	partial	1.5	?	?	black shirt red trousers; shoulder/hip and waist contours not established in overview.
1340	partial	1.5	?	?	turquoise strapless dress; shoulder/hip and waist contours not established in overview.
1341	partial	1.5	?	?	black green panel dress; shoulder/hip and waist contours not established in overview.
1342	partial	1.5	?	?	gold blue slit dress; shoulder/hip and waist contours not established in overview.
1343	full	1.5	?	?	burgundy cutout jumpsuit; shoulder/hip and waist contours not established in overview.
1344	partial	1.5	?	?	grey blue fitted mini; shoulder/hip and waist contours not established in overview.
1345	full	1.5	?	?	yellow floral mini; shoulder/hip and waist contours not established in overview.
1346	full	1.5	?	?	leather jacket patterned mini; shoulder/hip and waist contours not established in overview.
1347	full	1.5	?	?	red black strapless mini; shoulder/hip and waist contours not established in overview.
